date,station_id,station_name,ground_no2_mean,valid_readings,total_readings,coverage_percent
2025-02-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.162765957446808,94,96,97.91666666666666
2025-02-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.743263157894736,95,96,98.95833333333334
2025-02-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.467,90,96,93.75
2025-02-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.709052631578947,95,96,98.95833333333334
2025-02-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.72378947368421,95,96,98.95833333333334
2025-02-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.718,95,96,98.95833333333334
2025-02-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",14.357127659574468,94,96,97.91666666666666
2025-02-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.941935483870967,93,96,96.875
2025-02-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.143229166666666,96,96,100.0
2025-02-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",14.565368421052632,95,96,98.95833333333334
2025-02-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",15.219893617021278,94,96,97.91666666666666
2025-02-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.610531914893617,94,96,97.91666666666666
2025-02-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",7.151578947368421,95,96,98.95833333333334
2025-02-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.851263157894737,95,96,98.95833333333334
2025-02-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",7.81695652173913,92,96,95.83333333333334
2025-02-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.54468085106383,94,96,97.91666666666666
2025-02-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.903229166666668,96,96,100.0
2025-02-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",7.644526315789474,95,96,98.95833333333334
2025-02-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",7.517473684210526,95,96,98.95833333333334
2025-02-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",6.358387096774194,93,96,96.875
2025-02-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.699789473684211,95,96,98.95833333333334
2025-02-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.555,96,96,100.0
2025-02-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",7.253684210526316,95,96,98.95833333333334
2025-02-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",7.986739130434782,92,96,95.83333333333334
2025-02-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.821075268817204,93,96,96.875
2025-03-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.710631578947368,95,96,98.95833333333334
2025-03-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.480842105263157,95,96,98.95833333333334
2025-03-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.732872340425532,94,96,97.91666666666666
2025-03-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.490851063829787,94,96,97.91666666666666
2025-03-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.045531914893617,94,96,97.91666666666666
2025-03-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.615520833333333,96,96,100.0
2025-03-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.23821052631579,95,96,98.95833333333334
2025-03-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.932967032967033,91,96,94.79166666666666
2025-03-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.742083333333333,96,96,100.0
2025-03-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.750416666666666,96,96,100.0
2025-03-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.659479166666666,96,96,100.0
2025-03-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.945934065934066,91,96,94.79166666666666
2025-03-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.955483870967742,93,96,96.875
2025-03-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.382526315789473,95,96,98.95833333333334
2025-03-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.287446808510639,94,96,97.91666666666666
2025-03-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.44125,96,96,100.0
2025-03-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",6.567127659574469,94,96,97.91666666666666
2025-03-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.365483870967742,93,96,96.875
2025-03-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.249479166666667,96,96,100.0
2025-03-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.478947368421053,95,96,98.95833333333334
2025-03-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.999255319148936,94,96,97.91666666666666
2025-03-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.50067415730337,89,96,92.70833333333334
2025-03-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.760631578947368,95,96,98.95833333333334
2025-03-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.450111111111111,90,96,93.75
2025-03-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.524842105263158,95,96,98.95833333333334
2025-03-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.160526315789474,95,96,98.95833333333334
2025-03-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.147157894736843,95,96,98.95833333333334
2025-03-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.820769230769232,91,96,94.79166666666666
2025-03-29,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.382947368421053,95,96,98.95833333333334
2025-03-30,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.165052631578948,95,96,98.95833333333334
2025-03-31,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",15.409468085106383,94,96,97.91666666666666
2025-04-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.114736842105264,95,96,98.95833333333334
2025-04-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.296086956521739,92,96,95.83333333333334
2025-04-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.50757894736842,95,96,98.95833333333334
2025-04-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.138709677419357,93,96,96.875
2025-04-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,55,96,57.291666666666664
2025-04-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,0,96,0.0
2025-04-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,27,96,28.125
2025-04-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.924736842105263,95,96,98.95833333333334
2025-04-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.224301075268817,93,96,96.875
2025-04-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.295744680851064,94,96,97.91666666666666
2025-04-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.022608695652172,92,96,95.83333333333334
2025-04-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",16.774516129032257,93,96,96.875
2025-04-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",15.107872340425534,94,96,97.91666666666666
2025-04-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",15.2334375,96,96,100.0
2025-04-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.001595744680852,94,96,97.91666666666666
2025-04-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.135104166666666,96,96,100.0
2025-04-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.921195652173912,92,96,95.83333333333334
2025-04-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",15.628333333333332,96,96,100.0
2025-04-29,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",15.62314606741573,89,96,92.70833333333334
2025-04-30,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.962708333333333,96,96,100.0
2025-05-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.285052631578946,95,96,98.95833333333334
2025-05-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.147954545454546,88,96,91.66666666666666
2025-05-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.550312499999999,96,96,100.0
2025-05-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.876813186813186,91,96,94.79166666666666
2025-05-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.5740625,96,96,100.0
2025-05-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.375851063829789,94,96,97.91666666666666
2025-05-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.184375000000001,96,96,100.0
2025-05-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.014791666666667,96,96,100.0
2025-05-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.311250000000001,96,96,100.0
2025-05-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.919166666666667,96,96,100.0
2025-05-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.070333333333332,90,96,93.75
2025-05-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.299684210526316,95,96,98.95833333333334
2025-05-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.355416666666665,96,96,100.0
2025-05-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.870957446808509,94,96,97.91666666666666
2025-05-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,64,96,66.66666666666666
2025-05-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.046860465116279,86,96,89.58333333333334
2025-05-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.791666666666666,96,96,100.0
2025-05-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.382604166666667,96,96,100.0
2025-05-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.647604166666666,96,96,100.0
2025-05-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.712947368421053,95,96,98.95833333333334
2025-05-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.932857142857143,91,96,94.79166666666666
2025-05-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.08095744680851,94,96,97.91666666666666
2025-05-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.947608695652175,92,96,95.83333333333334
2025-05-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.49442105263158,95,96,98.95833333333334
2025-05-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.287415730337079,89,96,92.70833333333334
2025-05-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.448958333333334,96,96,100.0
2025-05-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.303010752688174,93,96,96.875
2025-05-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.361368421052632,95,96,98.95833333333334
2025-05-29,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.316631578947367,95,96,98.95833333333334
2025-05-30,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",14.6646875,96,96,100.0
2025-05-31,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.3459375,96,96,100.0
2025-06-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.531702127659575,94,96,97.91666666666666
2025-06-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.721770833333332,96,96,100.0
2025-06-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.78375,96,96,100.0
2025-06-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.762291666666668,96,96,100.0
2025-06-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.079684210526315,95,96,98.95833333333334
2025-06-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.763829787234043,94,96,97.91666666666666
2025-06-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.781770833333333,96,96,100.0
2025-06-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.430312500000001,96,96,100.0
2025-06-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",14.529791666666666,96,96,100.0
2025-06-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.764270833333333,96,96,100.0
2025-06-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.873854166666668,96,96,100.0
2025-06-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.89108695652174,92,96,95.83333333333334
2025-06-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.486770833333333,96,96,100.0
2025-06-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.246770833333334,96,96,100.0
2025-06-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.171808510638298,94,96,97.91666666666666
2025-06-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.241157894736842,95,96,98.95833333333334
2025-06-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.766250000000001,96,96,100.0
2025-06-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.176666666666668,96,96,100.0
2025-06-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.905777777777777,90,96,93.75
2025-06-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.027291666666667,96,96,100.0
2025-06-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.411263157894737,95,96,98.95833333333334
2025-06-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.268541666666666,96,96,100.0
2025-06-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.359368421052631,95,96,98.95833333333334
2025-06-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.221041666666666,96,96,100.0
2025-06-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.718854166666667,96,96,100.0
2025-06-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.2925,96,96,100.0
2025-06-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.079374999999999,96,96,100.0
2025-06-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.759368421052631,95,96,98.95833333333334
2025-06-29,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.192065217391304,92,96,95.83333333333334
2025-06-30,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.9665625,96,96,100.0
2025-07-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.024375000000001,96,96,100.0
2025-07-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",7.738645833333333,96,96,100.0
2025-07-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.108645833333334,96,96,100.0
2025-07-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.01336842105263,95,96,98.95833333333334
2025-07-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.439166666666667,96,96,100.0
2025-07-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.540208333333334,96,96,100.0
2025-07-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.227395833333334,96,96,100.0
2025-07-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.230869565217391,92,96,95.83333333333334
2025-07-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.183404255319148,94,96,97.91666666666666
2025-07-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.965416666666668,96,96,100.0
2025-07-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.866444444444445,90,96,93.75
2025-07-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.48872340425532,94,96,97.91666666666666
2025-07-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",14.53621052631579,95,96,98.95833333333334
2025-07-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.867263157894739,95,96,98.95833333333334
2025-07-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.607604166666667,96,96,100.0
2025-07-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.330625,96,96,100.0
2025-07-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.900104166666667,96,96,100.0
2025-07-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.635729166666666,96,96,100.0
2025-07-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.1246875,96,96,100.0
2025-07-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",7.201914893617022,94,96,97.91666666666666
2025-07-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.766562500000001,96,96,100.0
2025-07-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.1909375,96,96,100.0
2025-07-23,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.85390243902439,82,96,85.41666666666666
2025-07-24,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.283764705882353,85,96,88.54166666666666
2025-07-25,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.709166666666667,96,96,100.0
2025-07-26,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.995125,80,96,83.33333333333334
2025-07-27,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",8.35695652173913,92,96,95.83333333333334
2025-07-28,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.918645833333334,96,96,100.0
2025-07-29,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.034270833333332,96,96,100.0
2025-07-30,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.703333333333333,96,96,100.0
2025-07-31,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.58103448275862,87,96,90.625
2025-08-01,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.8296875,96,96,100.0
2025-08-02,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",9.452916666666667,96,96,100.0
2025-08-03,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,50,96,52.083333333333336
2025-08-04,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,68,96,70.83333333333334
2025-08-05,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,56,96,58.333333333333336
2025-08-06,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.199479166666668,96,96,100.0
2025-08-07,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.872978723404255,94,96,97.91666666666666
2025-08-08,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.76304347826087,92,96,95.83333333333334
2025-08-09,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.127765957446808,94,96,97.91666666666666
2025-08-10,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.9446875,96,96,100.0
2025-08-11,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.459479166666666,96,96,100.0
2025-08-12,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.077916666666667,96,96,100.0
2025-08-13,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.323437499999999,96,96,100.0
2025-08-14,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.817916666666667,96,96,100.0
2025-08-15,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.957187500000002,96,96,100.0
2025-08-16,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13.212315789473685,95,96,98.95833333333334
2025-08-17,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.451979166666666,96,96,100.0
2025-08-18,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.443020833333334,96,96,100.0
2025-08-19,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",16.275625,96,96,100.0
2025-08-20,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",12.399479166666666,96,96,100.0
2025-08-21,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",11.650625,96,96,100.0
2025-08-22,site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",10.130833333333333,96,96,100.0
